Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3977,Cranbourne West,10687,610000.0,27.0,750000.0,518000.0,525000.0,540000.0,650000.0,698000.0,597000.0,46.0,5000000.0,420000.0,1.0,1.0,445.0,21.0,550.0,311.0
3121,Cremorne,10737,1255000.0,55.0,2850000.0,690000.0,843000.0,980000.0,1600000.0,2415000.0,1350000.0,110.0,4000000.0,470000.0,23.0,15.0,650.0,305.0,2500.0,300.0
3037,Delahey,11547,705000.0,38.0,1000000.0,447000.0,470000.0,625000.0,800000.0,965000.0,680000.0,62.0,1000000.0,400000.0,8.0,5.0,425.0,18.0,700.0,330.0
3089,Diamond Creek,11867,765000.0,39.0,1100000.0,510000.0,525000.0,660000.0,883000.0,1050000.0,750000.0,57.0,10200000.0,80000.0,3.0,1.0,450.0,24.0,720.0,350.0
3172,Dingley Village,11977,700000.0,23.0,835000.0,385000.0,510000.0,646000.0,800000.0,825000.0,678000.0,46.0,1385000.0,350000.0,6.0,5.0,388.0,28.0,515.0,290.0
3108,Doncaster,12177,1215000.0,56.0,2325000.0,641000.0,700000.0,995000.0,1345000.0,1980000.0,1173000.0,212.0,6500000.0,299000.0,17.0,3.0,560.0,142.0,930.0,300.0
3109,Doncaster East,12227,1203000.0,76.0,1910000.0,798000.0,871000.0,1050000.0,1339000.0,1565000.0,1200000.0,218.0,6000000.0,25000.0,17.0,9.0,550.0,146.0,1100.0,260.0
3111,Donvale,12247,1278000.0,25.0,2105000.0,770000.0,850000.0,1065000.0,1495000.0,2100000.0,1359000.0,78.0,3047000.0,379000.0,5.0,3.0,505.0,41.0,1300.0,340.0
3754,Doreen,12307,575000.0,69.0,875000.0,467000.0,510000.0,525000.0,675000.0,820000.0,550000.0,199.0,1950000.0,320000.0,23.0,8.0,390.0,167.0,1781.0,330.0
3084,Eaglemont,13037,915000.0,17.0,1195000.0,682000.0,682000.0,830000.0,1040000.0,1195000.0,850000.0,24.0,1190000.0,650000.0,8.0,3.0,450.0,17.0,695.0,340.0
3196,Edithvale,13457,1054000.0,27.0,1610000.0,690000.0,710000.0,825000.0,1210000.0,1610000.0,950000.0,52.0,4000000.0,499000.0,8.0,1.0,520.0,35.0,850.0,345.0
3184,Elwood,13717,2100000.0,33.0,6820000.0,1235000.0,1343000.0,1660000.0,2600000.0,4750000.0,2397000.0,68.0,7300000.0,280000.0,3.0,1.0,698.0,74.0,1800.0,14.0
3802,Endeavour Hills,13797,638000.0,60.0,1000000.0,468000.0,510000.0,595000.0,685000.0,878000.0,640000.0,141.0,2300000.0,450000.0,2.0,1.0,400.0,74.0,680.0,20.0
3076,Epping,13867,610000.0,64.0,910000.0,515000.0,520000.0,545000.0,670000.0,750000.0,575000.0,230.0,2200000.0,315000.0,32.0,13.0,380.0,204.0,1154.0,91.0
3040,Essendon West,13997,1242000.0,46.0,3500000.0,460000.0,470000.0,725000.0,1600000.0,2850000.0,1289000.0,101.0,4000000.0,440000.0,30.0,14.0,495.0,124.0,900.0,295.0
3040,Essendon,13957,1242000.0,46.0,3500000.0,460000.0,470000.0,725000.0,1600000.0,2850000.0,1289000.0,101.0,4000000.0,440000.0,30.0,14.0,495.0,124.0,900.0,295.0
3078,Fairfield,14197,1385000.0,13.0,2570000.0,900000.0,900000.0,1204000.0,2170000.0,2570000.0,1310000.0,25.0,2400000.0,850000.0,4.0,2.0,600.0,41.0,1100.0,280.0
3060,Fawkner,14297,705000.0,40.0,1010000.0,436000.0,500000.0,640000.0,750000.0,920000.0,679000.0,70.0,2320000.0,120000.0,14.0,6.0,410.0,82.0,600.0,300.0
3065,Fitzroy,14527,1453000.0,14.0,3375000.0,723000.0,723000.0,1130000.0,1905000.0,3375000.0,1550000.0,27.0,3250000.0,200000.0,7.0,2.0,680.0,97.0,2800.0,270.0
3031,Flemington,14617,990000.0,36.0,1730000.0,550000.0,580000.0,799000.0,1100000.0,1725000.0,998000.0,48.0,2500000.0,500000.0,17.0,10.0,550.0,102.0,820.0,330.0
3011,Footscray,14717,1015000.0,15.0,1850000.0,830000.0,830000.0,858000.0,1270000.0,1850000.0,953000.0,36.0,1450000.0,650000.0,9.0,3.0,550.0,52.0,900.0,399.0
3131,Forest Hill,14827,925000.0,33.0,1540000.0,600000.0,650000.0,835000.0,1020000.0,1270000.0,915000.0,58.0,4320000.0,590000.0,17.0,8.0,450.0,42.0,850.0,305.0
3199,Frankston,14947,816000.0,73.0,2700000.0,505000.0,559000.0,693000.0,1120000.0,1800000.0,850000.0,131.0,9500000.0,490000.0,5.0,4.0,480.0,62.0,1000.0,310.0
3199,Frankston South,15027,816000.0,73.0,2700000.0,505000.0,559000.0,693000.0,1120000.0,1800000.0,850000.0,131.0,9500000.0,490000.0,5.0,4.0,480.0,62.0,1000.0,310.0
3146,Glen Iris,15907,1974000.0,66.0,4785000.0,765000.0,1050000.0,1415000.0,2595000.0,3761000.0,1798000.0,116.0,4850000.0,16000.0,18.0,12.0,693.0,122.0,1600.0,295.0
3150,Glen Waverley,15957,1178000.0,38.0,2869000.0,803000.0,805000.0,965000.0,1413000.0,2800000.0,1284000.0,81.0,6700000.0,200000.0,14.0,8.0,520.0,69.0,795.0,330.0
3046,Glenroy,16477,852000.0,26.0,1125000.0,480000.0,533000.0,740000.0,914000.0,1100000.0,790000.0,44.0,1150000.0,445000.0,6.0,3.0,410.0,61.0,650.0,295.0
3059,Greenvale,17317,712000.0,65.0,2350000.0,490000.0,520000.0,625000.0,770000.0,1350000.0,640000.0,422.0,4700000.0,334000.0,25.0,11.0,430.0,67.0,750.0,330.0
3046,Hadfield,17537,852000.0,26.0,1125000.0,480000.0,533000.0,740000.0,914000.0,1100000.0,790000.0,44.0,1150000.0,445000.0,6.0,3.0,410.0,61.0,650.0,295.0
3188,Hampton,17737,1265000.0,31.0,1911000.0,640000.0,870000.0,1070000.0,1400000.0,1800000.0,1200000.0,46.0,1800000.0,640000.0,18.0,13.0,590.0,33.0,1155.0,178.0
3188,Hampton East,17757,1265000.0,31.0,1911000.0,640000.0,870000.0,1070000.0,1400000.0,1800000.0,1200000.0,46.0,1800000.0,640000.0,18.0,13.0,590.0,33.0,1155.0,178.0
3976,Hampton Park,17807,565000.0,47.0,700000.0,437000.0,511000.0,525000.0,600000.0,665000.0,500000.0,138.0,4700000.0,60000.0,1.0,1.0,363.0,106.0,880.0,310.0
3122,Hawthorn,18087,1908000.0,38.0,7950000.0,575000.0,763000.0,1415000.0,2575000.0,7550000.0,1875000.0,71.0,40000000.0,520000.0,19.0,8.0,680.0,107.0,2821.0,310.0
3123,Hawthorn East,18117,2295000.0,25.0,4525000.0,1005000.0,1288000.0,1510000.0,3188000.0,4500000.0,1795000.0,50.0,3900000.0,503000.0,8.0,2.0,600.0,89.0,2500.0,250.0
3135,Heathmont,18347,787000.0,20.0,2650000.0,458000.0,458000.0,670000.0,860000.0,955000.0,810000.0,39.0,2100000.0,440000.0,4.0,2.0,430.0,54.0,725.0,320.0
3084,Heidelberg,18387,915000.0,17.0,1195000.0,682000.0,682000.0,830000.0,1040000.0,1195000.0,850000.0,24.0,1190000.0,650000.0,8.0,3.0,450.0,17.0,695.0,340.0
3081,Heidelberg Heights,18397,682000.0,13.0,850000.0,438000.0,438000.0,580000.0,760000.0,850000.0,630000.0,31.0,810000.0,400000.0,4.0,1.0,400.0,39.0,575.0,280.0
3081,Heidelberg West,18427,682000.0,13.0,850000.0,438000.0,438000.0,580000.0,760000.0,850000.0,630000.0,31.0,810000.0,400000.0,4.0,1.0,400.0,39.0,575.0,280.0
3190,Highett,18717,1260000.0,40.0,1785000.0,625000.0,781000.0,940000.0,1370000.0,1595000.0,1200000.0,61.0,1700000.0,595000.0,18.0,13.0,583.0,64.0,995.0,360.0
3037,Hillside,18837,705000.0,38.0,1000000.0,447000.0,470000.0,625000.0,800000.0,965000.0,680000.0,62.0,1000000.0,400000.0,8.0,5.0,425.0,18.0,700.0,330.0
3166,Hughesdale,19257,935000.0,11.0,1889000.0,686000.0,686000.0,846000.0,995000.0,1889000.0,900000.0,30.0,4450000.0,380000.0,9.0,4.0,520.0,74.0,1600.0,210.0
3166,Huntingdale,19317,935000.0,11.0,1889000.0,686000.0,686000.0,846000.0,995000.0,1889000.0,900000.0,30.0,4450000.0,380000.0,9.0,4.0,520.0,74.0,1600.0,210.0
