Postcode,School count,Education sector,School number,Name,Town/city,Longitude,Latitude,medianSoldPrice,numberSold
3003,1,Catholic,25.0,Simonds Catholic College,WEST MELBOURNE,144.952883,-37.805971,1110000.0,43.0
3008,1,Government,5573.0,Docklands Primary School,Docklands,144.940553,-37.812714,1278000.0,12.0
3011,6,Government,253.0,Footscray Primary School,Footscray,144.89266899999998,-37.798383,1061000.0,96.0
3011,6,Government,1912.0,Footscray City Primary School,Footscray,144.900253,-37.8064,1061000.0,96.0
3011,6,Government,4160.0,Footscray North Primary School,Footscray,144.883372,-37.787746000000006,1061000.0,96.0
3011,6,Government,7842.0,Footscray High School,Footscray,144.89376330000002,-37.79104291,1061000.0,96.0
3011,6,Catholic,477.0,St Monica's School,FOOTSCRAY,144.90683700000002,-37.801162,1061000.0,96.0
3011,6,Catholic,1146.0,St John's School,FOOTSCRAY,144.885221,-37.795825,1061000.0,96.0
3012,2,Government,3890.0,Footscray West Primary School,West Footscray,144.87526699999998,-37.794866999999996,835000.0,151.0
3012,2,Catholic,1648.0,Annunciation School,BROOKLYN,144.847959,-37.820989000000004,835000.0,151.0
3013,4,Government,2832.0,Yarraville West Primary School,Yarraville,144.885386,-37.814751,1050000.0,227.0
3013,4,Government,3988.0,Kingsville Primary School,Yarraville,144.874657,-37.812595,1050000.0,227.0
3013,4,Government,4788.0,Wembley Primary School,Yarraville,144.874427,-37.821038,1050000.0,227.0
3013,4,Government,5278.0,Yarraville Special Developmental School,Yarraville,144.883653,-37.817904999999996,1050000.0,227.0
3015,6,Government,113.0,Newport Lakes Primary School,Newport,144.878345,-37.838423999999996,1000000.0,31.0
3015,6,Government,3659.0,Spotswood Primary School,Spotswood,144.88173600000002,-37.830451000000004,1000000.0,31.0
3015,6,Government,4665.0,Newport Gardens Primary School,Newport,144.868832,-37.845209000000004,1000000.0,31.0
3015,6,Catholic,77.0,Sacred Heart School,NEWPORT,144.881396,-37.840028000000004,1000000.0,31.0
3015,6,Independent,1003.0,Westbourne Grammar School,NEWPORT,144.894928,-37.850190999999995,1000000.0,31.0
3015,6,Catholic,1527.0,St Margaret Mary's School,SPOTSWOOD,144.877732,-37.829084,1000000.0,31.0
3016,6,Government,1183.0,Williamstown Primary School,Williamstown,144.900409,-37.863797999999996,1165000.0,16.0
3016,6,Government,1409.0,Williamstown North Primary School,Williamstown,144.891757,-37.855902,1165000.0,16.0
3016,6,Government,8475.0,Williamstown High School,Williamstown,144.895024,-37.862854999999996,1165000.0,16.0
3016,6,Government,8800.0,Bayside P-12 College,Williamstown,144.8852138,-37.85770007,1165000.0,16.0
3016,6,Catholic,78.0,St Mary's School,WILLIAMSTOWN,144.900894,-37.863498,1165000.0,16.0
3016,6,Independent,2107.0,Lumineer Academy - Williamstown,WILLIAMSTOWN,144.905196,-37.863109,1165000.0,16.0
3018,4,Government,3923.0,Altona Primary School,Altona,144.822742,-37.867708,993000.0,26.0
3018,4,Government,4440.0,Seaholme Primary School,Seaholme,144.839906,-37.864212,993000.0,26.0
3018,4,Government,8857.0,Altona College,Altona,144.818639,-37.861911,993000.0,26.0
3018,4,Catholic,1635.0,Mount St Joseph Girls' College,ALTONA,144.811674,-37.863902,993000.0,26.0
3019,6,Government,4792.0,Rosamond Special School,Braybrook,144.85540859999998,-37.77963666,679000.0,140.0
3019,6,Government,5450.0,Dinjerra Primary School,Braybrook,144.85611699999998,-37.791693,679000.0,140.0
3019,6,Government,7645.0,Braybrook College,Braybrook,144.84753700000002,-37.778257,679000.0,140.0
3019,6,Government,8838.0,Western English Language School,Braybrook,144.8540362,-37.790995,679000.0,140.0
3019,6,Catholic,1543.0,Christ the King Primary School,BRAYBROOK,144.86196,-37.787611,679000.0,140.0
3019,6,Catholic,1801.0,Caroline Chisholm Catholic College,BRAYBROOK,144.8501,-37.785858000000005,679000.0,140.0
3020,15,Government,3113.0,Sunshine Primary School,Sunshine,144.831101,-37.790881,651000.0,172.0
3020,15,Government,4265.0,Albion Primary School,Albion,144.819753,-37.778083,651000.0,172.0
3020,15,Government,4744.0,Sunshine Heights Primary School,Sunshine,144.818159,-37.79222,651000.0,172.0
3020,15,Government,4745.0,Sunshine North Primary School,Sunshine North,144.837192,-37.772009999999995,651000.0,172.0
3020,15,Government,4855.0,Albion North Primary School,Sunshine North,144.823039,-37.762121,651000.0,172.0
3020,15,Government,5050.0,Glengala Primary School,Sunshine West,144.814068,-37.798987,651000.0,172.0
3020,15,Government,5064.0,Ardeer South Primary School,Sunshine West,144.798996,-37.788396,651000.0,172.0
3020,15,Government,5214.0,Furlong Park School For Deaf Children,Sunshine North,144.8271,-37.761437,651000.0,172.0
3020,15,Government,5267.0,Sunshine Special Developmental School,Sunshine,144.819889,-37.80343497,651000.0,172.0
3020,15,Government,5526.0,Sunshine Harvester Primary School,Sunshine,144.845687,-37.782934000000004,651000.0,172.0
3020,15,Government,8790.0,Sunshine College,Sunshine West,144.81382,-37.793158,651000.0,172.0
3020,15,Catholic,1101.0,Our Lady of the Immaculate Conception School,SUNSHINE,144.835562,-37.78945,651000.0,172.0
3020,15,Catholic,1499.0,St Theresa's School,ALBION,144.820196,-37.782193,651000.0,172.0
3020,15,Catholic,1634.0,Marian College,SUNSHINE WEST,144.806129,-37.787731,651000.0,172.0
3020,15,Independent,1850.0,Sunshine Christian School,SUNSHINE NORTH,144.835864,-37.768396,651000.0,172.0
3021,16,Government,2969.0,St Albans Primary School,St Albans,144.795769,-37.738748,613000.0,336.0
3021,16,Government,4741.0,St Albans East Primary School,St Albans,144.81108899999998,-37.742166999999995,613000.0,336.0
3021,16,Government,4811.0,St Albans North Primary School,St Albans,144.80201,-37.731745000000004,613000.0,336.0
3021,16,Government,4945.0,University Park Primary School,St Albans,144.80307,-37.754886,613000.0,336.0
3021,16,Government,4948.0,St Albans Heights Primary School,St Albans,144.81036799999998,-37.748653999999995,613000.0,336.0
3021,16,Government,4979.0,Jackson School,St Albans,144.814184,-37.756021999999994,613000.0,336.0
3021,16,Government,5047.0,Stevensville Primary School,St Albans,144.781207,-37.736096999999994,613000.0,336.0
3021,16,Government,5118.0,St Albans Meadows Primary School,St Albans,144.817775,-37.753367,613000.0,336.0
3021,16,Government,5139.0,Movelle Primary School,KINGS PARK,144.775361,-37.737711,613000.0,336.0
3021,16,Government,5179.0,Albanvale Primary School,Albanvale,144.774419,-37.744023,613000.0,336.0
3021,16,Government,5236.0,Kings Park Primary School,St Albans,144.767544,-37.733151,613000.0,336.0
3021,16,Government,8330.0,St Albans Secondary College,St Albans,144.808411,-37.745532,613000.0,336.0
3021,16,Government,8891.0,Victoria University Secondary College,St Albans,144.785626,-37.740102,613000.0,336.0
3021,16,Catholic,1715.0,Holy Eucharist School,ST ALBANS SOUTH,144.811408,-37.756436,613000.0,336.0
3021,16,Catholic,1761.0,St Paul's Kealba Catholic School,KEALBA,144.81963000000002,-37.733736,613000.0,336.0
3021,16,Catholic,1764.0,Resurrection School,KINGS PARK,144.775394,-37.736301,613000.0,336.0
3022,2,Government,4848.0,Ardeer Primary School,Ardeer,144.800494,-37.781074,630000.0,43.0
3022,2,Catholic,1541.0,Mother of God School,ARDEER,144.800812,-37.779414,630000.0,43.0
3025,3,Government,4931.0,Altona North Primary School,Altona North,144.849169,-37.836977000000005,825000.0,264.0
3025,3,Catholic,1654.0,Emmanuel College,ALTONA NORTH,144.842389,-37.831623,825000.0,264.0
3025,3,Catholic,1690.0,St Leo the Great Primary School,ALTONA NORTH,144.85169299999998,-37.839216,825000.0,264.0
3029,25,Government,5002.0,Mossfiel Primary School,Hoppers Crossing,144.696117,-37.872881,586000.0,523.0
3029,25,Government,5049.0,Woodville Primary School,Hoppers Crossing,144.69123000000002,-37.883771,586000.0,523.0
3029,25,Government,5165.0,Warringa Park School,Hoppers Crossing,144.687587,-37.884042,586000.0,523.0
3029,25,Government,5254.0,Bellbridge Primary School,Hoppers Crossing,144.71078,-37.871082,586000.0,523.0
3029,25,Government,5312.0,Cambridge Primary School,Hoppers Crossing,144.675695,-37.867389,586000.0,523.0
3029,25,Government,5315.0,Baden Powell P-9 College,Hoppers Crossing,144.69101899999998,-37.859838,586000.0,523.0
3029,25,Government,5498.0,Truganina South Primary School,Truganina,144.725651,-37.86453,586000.0,523.0
3029,25,Government,5501.0,Truganina P-9 College,Truganina,144.7190874,-37.83876718,586000.0,523.0
3029,25,Government,5505.0,Davis Creek Primary School,Tarneit,144.660236,-37.855876,586000.0,523.0
3029,25,Government,5574.0,Garrang Wilam Primary School,Truganina,144.72505,-37.828778,586000.0,523.0
3029,25,Government,8397.0,Dohertys Creek P-9 College,Truganina,144.733911,-37.842976,586000.0,523.0
3029,25,Government,8710.0,Hoppers Crossing Secondary College,Hoppers Crossing,144.695358,-37.871223,586000.0,523.0
3029,25,Government,8783.0,The Grange P-12 College,Hoppers Crossing,144.6749381,-37.8581346,586000.0,523.0
3029,25,Government,8854.0,Tarneit Senior College,Tarneit,144.6804061,-37.83335386,586000.0,523.0
3029,25,Government,8881.0,Tarneit Rise Primary School,Tarneit,144.665822,-37.836183,586000.0,523.0
3029,25,Government,8914.0,Tarneit P-9 College,Tarneit,144.679815,-37.837451,586000.0,523.0
3029,25,Catholic,1722.0,St Peter Apostle School,HOPPERS CROSSING,144.69031,-37.874642,586000.0,523.0
3029,25,Catholic,1829.0,St James the Apostle School,HOPPERS CROSSING NORTH,144.687493,-37.857286,586000.0,523.0
3029,25,Independent,1906.0,Al-Taqwa College,TRUGANINA,144.722023,-37.85265,586000.0,523.0
3029,25,Independent,1957.0,Good News Lutheran College,TARNEIT,144.666605,-37.855247999999996,586000.0,523.0
3029,25,Catholic,1962.0,Thomas Carr College,TARNEIT,144.702055,-37.847676,586000.0,523.0
3029,25,Independent,2073.0,Islamic College of Melbourne,TARNEIT,144.660376,-37.854236,586000.0,523.0
3029,25,Catholic,2078.0,St Francis of Assisi Catholic Primary School,TARNEIT,144.69822969999998,-37.84829179,586000.0,523.0
3029,25,Catholic,2093.0,St John the Apostle Catholic Primary School,TARNEIT,144.6657075,-37.8334172,586000.0,523.0
3029,25,Catholic,2094.0,St Clare's Catholic Primary School,TRUGANINA SOUTH,144.7282144,-37.84381088,586000.0,523.0
3030,25,Government,649.0,Werribee Primary School,Werribee,144.658736,-37.906865,748000.0,30.0
3030,25,Government,4159.0,Point Cook Prep - Year 9 College,Point Cook,144.7244931,-37.89380261,748000.0,30.0
3030,25,Government,5091.0,Manorvale Primary School,Werribee,144.643892,-37.894059999999996,748000.0,30.0
3030,25,Government,5343.0,Thomas Chirnside Primary School,Werribee,144.63788300000002,-37.903205,748000.0,30.0
3030,25,Government,5361.0,Riverwalk Primary School,Werribee,144.639329,-37.921032000000004,748000.0,30.0
3030,25,Government,5365.0,Westgrove Primary School,Werribee,144.659529,-37.878502000000005,748000.0,30.0
3030,25,Government,5486.0,Carranballac P-9 College,Point Cook,144.743132,-37.884736,748000.0,30.0
3030,25,Government,5528.0,Alamanda K-9 College,Point Cook,144.741329,-37.908238,748000.0,30.0
3030,25,Government,5540.0,Wyndham Park Primary School,Werribee,144.67655,-37.884867,748000.0,30.0
3030,25,Government,7402.0,Wyndham Central Secondary College,Werribee,144.65385,-37.888932000000004,748000.0,30.0
3030,25,Government,8246.0,Homestead Senior Secondary College,Point Cook,144.76689199999998,-37.91615,748000.0,30.0
3030,25,Government,8303.0,Saltwater P-9 College,Point Cook,144.770284,-37.91133,748000.0,30.0
3030,25,Government,8465.0,Werribee Secondary College,Werribee,144.668744,-37.905536,748000.0,30.0
3030,25,Government,8847.0,Point Cook Senior Secondary College,Point Cook,144.73282,-37.886718,748000.0,30.0
3030,25,Government,8866.0,Suzanne Cory High School,Werribee,144.700748,-37.893852,748000.0,30.0
3030,25,Government,8899.0,Featherbrook P-9 College,Point Cook,144.7275192,-37.90163614,748000.0,30.0
3030,25,Catholic,338.0,St Andrew's School,WERRIBEE,144.650573,-37.901272,748000.0,30.0
3030,25,Catholic,1684.0,MacKillop Catholic Regional College,WERRIBEE,144.66510159999999,-37.90950211,748000.0,30.0
3030,25,Independent,1846.0,Heathdale Christian College,WERRIBEE,144.681332,-37.881318,748000.0,30.0
3030,25,Catholic,1898.0,Corpus Christi School,WERRIBEE,144.6634428,-37.90994759,748000.0,30.0
3030,25,Catholic,1945.0,Bethany Catholic Primary School,WERRIBEE NORTH,144.65866100000002,-37.875586,748000.0,30.0
3030,25,Catholic,1991.0,Lumen Christi School,POINT COOK,144.753344,-37.892603,748000.0,30.0
3030,25,Catholic,2033.0,Stella Maris Catholic Primary School,POINT COOK,144.728681,-37.890763,748000.0,30.0
3030,25,Catholic,2089.0,St Mary of the Cross Catholic Primary School,POINT COOK,144.7659456,-37.90879787,748000.0,30.0
3030,25,Catholic,2235.0,St Joseph’s Catholic Primary School,WERRIBEE,144.610275,-37.903296000000005,748000.0,30.0
3031,7,Government,250.0,Flemington Primary School,Flemington,144.933923,-37.780674,1030000.0,128.0
3031,7,Government,2374.0,Kensington Primary School,Kensington,144.927615,-37.79267,1030000.0,128.0
3031,7,Government,5068.0,Debney Meadows Primary School,Flemington,144.935148,-37.785985,1030000.0,128.0
3031,7,Government,7763.0,Mount Alexander 7-12 College,Flemington,144.933235,-37.782154,1030000.0,128.0
3031,7,Government,7947.0,Kensington Community High School,Kensington,144.925577,-37.787909,1030000.0,128.0
3031,7,Catholic,113.0,St Brendan's School,FLEMINGTON,144.931728,-37.784696000000004,1030000.0,128.0
3031,7,Catholic,1033.0,Holy Rosary School,KENSINGTON,144.92878000000002,-37.795584000000005,1030000.0,128.0
3032,6,Government,2608.0,Ascot Vale Primary School,Ascot Vale,144.926119,-37.774322,1618000.0,17.0
3032,6,Government,4025.0,Ascot Vale West Primary School,Ascot Vale,144.911125,-37.78068,1618000.0,17.0
3032,6,Government,4465.0,Travancore School,TRAVANCORE,144.934867,-37.781903,1618000.0,17.0
3032,6,Government,5109.0,Ascot Vale Heights School,Ascot Vale,144.932355,-37.776821000000005,1618000.0,17.0
3032,6,Government,8015.0,Maribyrnong Secondary College,Maribyrnong,144.888238,-37.779521,1618000.0,17.0
3032,6,Catholic,1563.0,St Margaret's Primary School,MARIBYRNONG,144.89103899999998,-37.766895,1618000.0,17.0
3033,3,Government,4877.0,Keilor Heights Primary School,Keilor East,144.866495,-37.737516,860000.0,181.0
3033,3,Government,8806.0,Essendon Keilor College,Keilor East,144.8697108,-37.73970794,860000.0,181.0
3033,3,Independent,1144.0,Penleigh & Essendon Grammar School,KEILOR EAST,144.870337,-37.732154,860000.0,181.0
3034,2,Government,4812.0,Avondale Primary School,Avondale Heights,144.861529,-37.766157,863000.0,133.0
3034,2,Catholic,1674.0,St Martin de Porres School,AVONDALE HEIGHTS,144.861624,-37.758468,863000.0,133.0
3037,9,Government,3559.0,Sydenham - Hillside Primary School,Sydenham,144.762327,-37.702046,755000.0,128.0
3037,9,Government,5297.0,Mackellar Primary School,Delahey,144.777528,-37.717234000000005,755000.0,128.0
3037,9,Government,5480.0,Parkwood Green Primary School,Hillside,144.74446,-37.699206,755000.0,128.0
3037,9,Government,5508.0,Taylors Hill Primary School,Taylors Hill,144.75990180000002,-37.71669468,755000.0,128.0
3037,9,Government,8799.0,Copperfield College,Delahey,144.772426,-37.719463,755000.0,128.0
3037,9,Independent,1742.0,Gilson College,TAYLORS HILL,144.763149,-37.724602000000004,755000.0,128.0
3037,9,Catholic,1834.0,Catholic Regional College Institute of Training,SYDENHAM,144.771012,-37.699135999999996,755000.0,128.0
3037,9,Catholic,1959.0,Emmaus Catholic Primary School,SYDENHAM,144.772244,-37.700300899999995,755000.0,128.0
3037,9,Catholic,2021.0,Cana Catholic Primary School,HILLSIDE,144.747148,-37.687915999999994,755000.0,128.0
3038,6,Government,5258.0,Taylors Lakes Primary School,Taylors Lakes,144.793766,-37.709651,800000.0,83.0
3038,6,Government,5336.0,Monmia Primary School,Keilor Downs,144.79205,-37.717269,800000.0,83.0
3038,6,Government,5539.0,Keilor Views Primary School,Keilor Downs,144.80918799999998,-37.717649,800000.0,83.0
3038,6,Government,8715.0,Keilor Downs Secondary College,Keilor Downs,144.81118600000002,-37.715515,800000.0,83.0
3038,6,Government,8787.0,Taylors Lakes Secondary College,Taylors Lakes,144.794402,-37.707409999999996,800000.0,83.0
3038,6,Catholic,1877.0,St Mary MacKillop Primary School,KEILOR DOWNS,144.804346,-37.714625,800000.0,83.0
3039,3,Government,2901.0,Moonee Ponds West Primary School,Moonee Ponds,144.909334,-37.768947,1270000.0,131.0
3039,3,Government,3987.0,Moonee Ponds Primary School,Moonee Ponds,144.932986,-37.763341,1270000.0,131.0
3039,3,Catholic,566.0,St Monica's Primary School,MOONEE PONDS,144.92318400000002,-37.759665000000005,1270000.0,131.0
3040,10,Government,483.0,Essendon Primary School,Essendon,144.921042,-37.753095,1360000.0,223.0
3040,10,Government,4220.0,Aberfeldie Primary School,Essendon,144.894774,-37.756488,1360000.0,223.0
3040,10,Government,7670.0,Buckley Park College,Essendon,144.89775500000002,-37.747116999999996,1360000.0,223.0
3040,10,Catholic,707.0,St Columba's College,ESSENDON,144.91429,-37.757202,1360000.0,223.0
3040,10,Independent,1117.0,Lowther Hall Anglican Grammar School,ESSENDON,144.914974,-37.759908,1360000.0,223.0
3040,10,Catholic,1193.0,St Therese's School,ESSENDON,144.910309,-37.751111,1360000.0,223.0
3040,10,Catholic,1471.0,St Bernard's College,ESSENDON,144.8832,-37.749392,1360000.0,223.0
3040,10,Catholic,1513.0,Resurrection House,ESSENDON,144.905195,-37.756648,1360000.0,223.0
3040,10,Catholic,1585.0,Our Lady of the Nativity School,ABERFELDIE,144.896581,-37.756347,1360000.0,223.0
3040,10,Catholic,1625.0,Ave Maria College,ABERFELDIE,144.897964,-37.756617999999996,1360000.0,223.0
3042,4,Government,5362.0,Niddrie Autistic School (interim name),Niddrie,144.88706200000001,-37.743926,1050000.0,99.0
3042,4,Government,5410.0,Niddrie Primary School,Niddrie,144.878433,-37.7308455,1050000.0,99.0
3042,4,Government,7275.0,Rosehill Secondary College,Niddrie,144.88618300000002,-37.746679,1050000.0,99.0
3042,4,Catholic,1534.0,St John Bosco's School,NIDDRIE,144.889028,-37.743657,1050000.0,99.0
3043,5,Government,4852.0,Tullamarine Primary School,Tullamarine,144.87957,-37.702203999999995,648000.0,70.0
3043,5,Government,5007.0,Gladstone Park Primary School,Gladstone Park,144.886579,-37.687146000000006,648000.0,70.0
3043,5,Government,5093.0,Gladstone Views Primary School,Gladstone Park,144.89837,-37.689009999999996,648000.0,70.0
3043,5,Government,7858.0,Gladstone Park Secondary College,Gladstone Park,144.890003,-37.689766,648000.0,70.0
3043,5,Catholic,1735.0,School of the Good Shepherd,GLADSTONE PARK,144.88945800000002,-37.693031,648000.0,70.0
3044,7,Government,3081.0,Pascoe Vale Primary School,Pascoe Vale,144.937255,-37.731225,817000.0,257.0
3044,7,Government,4158.0,Westbreen Primary School,Pascoe Vale,144.935476,-37.716291,817000.0,257.0
3044,7,Government,4704.0,Pascoe Vale South Primary School,Pascoe Vale South,144.93561499999998,-37.745715999999994,817000.0,257.0
3044,7,Government,4731.0,Pascoe Vale North Primary School,Pascoe Vale,144.94848000000002,-37.721258,817000.0,257.0
3044,7,Government,8227.0,Pascoe Vale Girls Secondary College,Pascoe Vale,144.935499,-37.717564,817000.0,257.0
3044,7,Catholic,1465.0,St Oliver Plunkett's School,PASCOE VALE,144.941855,-37.730886,817000.0,257.0
3044,7,Catholic,2010.0,Antonine College,PASCOE VALE SOUTH,144.9427365,-37.74119138,817000.0,257.0
3046,8,Government,4721.0,Oak Park Primary School,Oak Park,144.915042,-37.715528000000006,821000.0,117.0
3046,8,Government,4809.0,Glenroy West Primary School,Glenroy,144.908293,-37.704957,821000.0,117.0
3046,8,Government,4915.0,Glenroy Specialist School,Glenroy,144.92052919999998,-37.69935785,821000.0,117.0
3046,8,Government,5453.0,Belle Vue Park Primary School,Glenroy,144.943937,-37.701198,821000.0,117.0
3046,8,Government,5542.0,Glenroy Central Primary School,Glenroy,144.925037,-37.704276,821000.0,117.0
3046,8,Government,8893.0,Glenroy Secondary College,Glenroy,144.92499519999998,-37.70470214,821000.0,117.0
3046,8,Catholic,1616.0,St Francis de Sales School,OAK PARK,144.921079,-37.718847,821000.0,117.0
3046,8,Independent,2080.0,Glenroy Private,GLENROY,144.9292633,-37.69777468,821000.0,117.0
3047,13,Government,4875.0,Broadmeadows Primary School,Broadmeadows,144.928493,-37.680191,563000.0,32.0
3047,13,Government,4950.0,Hume Valley School,Broadmeadows,144.927013,-37.672396,563000.0,32.0
3047,13,Government,5098.0,Broadmeadows Valley Primary School,Broadmeadows,144.914095,-37.681404,563000.0,32.0
3047,13,Government,5262.0,Broadmeadows Special Developmental School,Broadmeadows,144.914104,-37.68164744,563000.0,32.0
3047,13,Government,5524.0,Meadows Primary School,Broadmeadows,144.92956,-37.687539,563000.0,32.0
3047,13,Government,5546.0,Dallas Brooks Community Primary School,Dallas,144.941852,-37.670302,563000.0,32.0
3047,13,Government,5555.0,Jacana School for Autism,Jacana,144.913093,-37.687625,563000.0,32.0
3047,13,Government,8862.0,Hume Central Secondary College,Broadmeadows,144.915355,-37.680442,563000.0,32.0
3047,13,Catholic,1653.0,Holy Child School,DALLAS,144.931984,-37.665735999999995,563000.0,32.0
3047,13,Independent,1947.0,Ilim College,BROADMEADOWS,144.930072,-37.668621,563000.0,32.0
3047,13,Catholic,1949.0,Penola Catholic College,BROADMEADOWS,144.918263,-37.687856,563000.0,32.0
3047,13,Independent,1958.0,Sirius College,BROADMEADOWS,144.93563830000002,-37.68471741,563000.0,32.0
3047,13,Independent,2238.0,My College,DALLAS,144.923692,-37.675751,563000.0,32.0
3048,4,Government,5186.0,Bethal Primary School,Meadow Heights,144.917819,-37.659196,538000.0,84.0
3048,4,Government,5227.0,Meadow Heights Primary School,Meadow Heights,144.923844,-37.650422999999996,538000.0,84.0
3048,4,Government,5554.0,Coolaroo South Primary School,Coolaroo,144.930905,-37.66206,538000.0,84.0
3048,4,Independent,1934.0,St Mary's Coptic Orthodox College,COOLAROO,144.93121200000002,-37.65583,538000.0,84.0
3049,1,Government,982.0,Westmeadows Primary School,Westmeadows,144.89569699999998,-37.675649,620000.0,99.0
3051,5,Government,1402.0,North Melbourne Primary School,North Melbourne,144.950637,-37.798733,1150000.0,76.0
3051,5,Catholic,98.0,St Michael's School,MELBOURNE NORTH,144.946246,-37.793305,1150000.0,76.0
3051,5,Catholic,605.0,St Aloysius College,NORTH MELBOURNE,144.942875,-37.792891999999995,1150000.0,76.0
3051,5,Catholic,2079.0,St Joseph's Flexible Learning Centre Melbourne,NORTH MELBOURNE,144.9549374,-37.80384382,1150000.0,76.0
3051,5,Independent,2111.0,River Nile School,NORTH MELBOURNE,144.955088,-37.805194,1150000.0,76.0
3052,3,Government,5023.0,Royal Childrens Hospital Education Institute,Parkville,144.95096940000002,-37.79434935,1425000.0,25.0
3052,3,Government,8405.0,University High School,Parkville,144.95538,-37.796982,1425000.0,25.0
3052,3,Government,8916.0,Parkville College,Parkville,144.94736,-37.776815,1425000.0,25.0
3053,2,Government,2605.0,Carlton Gardens Primary School,Carlton,144.969512,-37.802046999999995,1326000.0,37.0
3053,2,Government,4980.0,Carlton Primary School,Carlton,144.97045,-37.795602,1326000.0,37.0
3054,3,Government,1252.0,Carlton North Primary School,Carlton North,144.973028,-37.791064,1650000.0,27.0
3054,3,Government,2955.0,Princes Hill Primary School,Carlton North,144.9681013,-37.78039994,1650000.0,27.0
3054,3,Government,8245.0,Princes Hill Secondary College,Princes Hill,144.96503,-37.783481,1650000.0,27.0
3055,3,Government,3585.0,Brunswick North Primary School,Brunswick West,144.95043,-37.759837,966000.0,136.0
3055,3,Government,4304.0,Brunswick South West Primary School,Brunswick West,144.943522,-37.770575,966000.0,136.0
3055,3,Government,4399.0,Brunswick North West Primary School,Brunswick West,144.943592,-37.756708,966000.0,136.0
3057,2,Government,2743.0,Brunswick South Primary School,Brunswick East,144.97253600000002,-37.778704,1176000.0,87.0
3057,2,Government,3179.0,Brunswick East Primary School,Brunswick East,144.980001,-37.765271000000006,1176000.0,87.0
3058,11,Government,484.0,Coburg Primary School,Coburg,144.968211,-37.741303,849000.0,111.0
3058,11,Government,2837.0,Moreland Primary School,Coburg,144.966478,-37.755046,849000.0,111.0
3058,11,Government,3941.0,Coburg West Primary School,Coburg,144.947624,-37.74715,849000.0,111.0
3058,11,Government,4543.0,Coburg North Primary School,Coburg,144.951854,-37.736171,849000.0,111.0
3058,11,Government,5261.0,Coburg Special Developmental School,Coburg,144.951739,-37.732915999999996,849000.0,111.0
3058,11,Government,8849.0,Coburg High School,Coburg,144.9728,-37.7407,849000.0,111.0
3058,11,Catholic,336.0,St Paul's School,COBURG,144.96785500000001,-37.738929,849000.0,111.0
3058,11,Catholic,1265.0,St Fidelis' School,MORELAND,144.951561,-37.74984,849000.0,111.0
3058,11,Catholic,1459.0,St Bernard's School,COBURG EAST,144.972708,-37.747422,849000.0,111.0
3058,11,Catholic,1661.0,Mercy College,COBURG,144.964562,-37.730398,849000.0,111.0
3058,11,Independent,1874.0,Australian International Academy of Education,COBURG,144.966123,-37.736331,849000.0,111.0
3059,5,Government,890.0,Greenvale Primary School,Greenvale,144.886181,-37.639828,730000.0,243.0
3059,5,Government,5412.0,Keelonith Primary School,Greenvale,144.878837,-37.623205,730000.0,243.0
3059,5,Catholic,1911.0,St Carlo Borromeo School,GREENVALE,144.88863500000002,-37.653642,730000.0,243.0
3059,5,Independent,1978.0,Aitken College,GREENVALE,144.890698,-37.627709,730000.0,243.0
3059,5,Catholic,2051.0,Kolbe Catholic College,GREENVALE LAKES,144.909467,-37.615321,730000.0,243.0
3060,6,Government,3590.0,Fawkner Primary School,Fawkner,144.974756,-37.715235,715000.0,165.0
3060,6,Government,4876.0,Moomba Park Primary School,Fawkner,144.967219,-37.69576,715000.0,165.0
3060,6,Government,8894.0,John Fawkner Secondary College,Fawkner,144.97185869999998,-37.70271075,715000.0,165.0
3060,6,Catholic,1398.0,St Mark's School,FAWKNER,144.963618,-37.716278,715000.0,165.0
3060,6,Catholic,1612.0,St Matthew's School,FAWKNER NORTH,144.967951,-37.698156,715000.0,165.0
3060,6,Independent,1965.0,Darul Ulum College of Victoria,FAWKNER NORTH,144.971692,-37.705178000000004,715000.0,165.0
3061,1,Government,5034.0,Campbellfield Heights Primary School,Campbellfield,144.96587,-37.674326,580000.0,29.0
3064,20,Government,1051.0,Mickleham Primary School,Mickleham,144.876546,-37.563495,595000.0,227.0
3064,20,Government,4770.0,Craigieburn Primary School,Craigieburn,144.933545,-37.582645,595000.0,227.0
3064,20,Government,5243.0,Craigieburn South Primary School,Craigieburn,144.935852,-37.608753,595000.0,227.0
3064,20,Government,5342.0,Willmott Park Primary School,Craigieburn,144.92259199999998,-37.591778000000005,595000.0,227.0
3064,20,Government,5443.0,Roxburgh Homestead Primary School,Roxburgh Park,144.916279,-37.632064,595000.0,227.0
3064,20,Government,5485.0,Roxburgh Park Primary School,Roxburgh Park,144.931401,-37.634239,595000.0,227.0
3064,20,Government,5493.0,Roxburgh Rise Primary School,Roxburgh Park,144.923504,-37.616207,595000.0,227.0
3064,20,Government,5522.0,Aitken Creek Primary School,Craigieburn,144.905568,-37.58175,595000.0,227.0
3064,20,Government,5545.0,Newbury Primary School,Craigieburn,144.909548,-37.570989000000004,595000.0,227.0
3064,20,Government,5567.0,Aitken Hill Primary School,Craigieburn,144.905558,-37.601714,595000.0,227.0
3064,20,Government,5579.0,Gaayip-Yagila Primary School,Mickleham,144.909089,-37.528608,595000.0,227.0
3064,20,Government,7082.0,Elevation Secondary College,Craigieburn,144.890252,-37.598288000000004,595000.0,227.0
